http://dbpedia.org/ontology/goldMedalist,13
http://dbpedia.org/property/leaderTitle,13
http://dbpedia.org/property/populationBlank,13
http://dbpedia.org/ontology/region,13
http://dbpedia.org/property/faculty,13
http://dbpedia.org/ontology/wikiPageRevisionID,13
http://dbpedia.org/property/runtime,13
http://dbpedia.org/ontology/composer,13
http://dbpedia.org/property/state,12
http://dbpedia.org/property/staff,12
http://dbpedia.org/ontology/activeYearEndYear,12
http://dbpedia.org/ontology/routeStart,12
http://dbpedia.org/ontology/year,12
http://dbpedia.org/ontology/owner,12
http://dbpedia.org/ontology/regionServed,12
http://dbpedia.org/ontology/partner,12
http://www.wikidata.org/entity/P161c,12
http://dbpedia.org/property/clubs,11
http://dbpedia.org/property/ground,11
http://dbpedia.org/property/birthplace,11
http://dbpedia.org/ontology/largestCity,11
http://dbpedia.org/ontology/wineProduced,11
http://dbpedia.org/ontology/founder,11
http://dbpedia.org/property/label,11
http://dbpedia.org/ontology/issn,11
http://dbpedia.org/property/realname,11
http://dbpedia.org/ontology/club,11
http://dbpedia.org/property/firstdate,10
http://dbpedia.org/ontology/address,10
http://dbpedia.org/property/phylum,10
http://dbpedia.org/property/headmaster,10
http://dbpedia.org/ontology/chairman,10
http://dbpedia.org/property/color,10
http://dbpedia.org/property/numEmployees,10
http://dbpedia.org/ontology/president,10
http://dbpedia.org/ontology/broadcastNetwork,10
http://dbpedia.org/ontology/ground,10
http://dbpedia.org/ontology/nearestCity,10
http://dbpedia.org/property/numberOfSuites,10
http://dbpedia.org/property/motto,10
http://dbpedia.org/ontology/Country,10
http://dbpedia.org/property/associatedActs,9
http://dbpedia.org/property/birthdate,9
http://xmlns.com/foaf/0.1/age,9
http://dbpedia.org/ontology/endowment,9
http://dbpedia.org/ontology/neighboringMunicipality,9
http://dbpedia.org/property/incumbent,9
http://dbpedia.org/ontology/routeJunction,9
http://dbpedia.org/ontology/servingRailwayLine,9
http://dbpedia.org/property/class,9
http://dbpedia.org/ontology/imdbId,9
http://dbpedia.org/ontology/title,9
http://dbpedia.org/property/cinematography,9
http://www.w3.org/2000/01/rdf-schema#subPropertyOf,9
http://dbpedia.org/property/text,9
http://dbpedia.org/property/id,9
http://dbpedia.org/property/gross,9
http://dbpedia.org/ontology/targetAirport,9
http://dbpedia.org/property/preceded,8
http://dbpedia.org/ontology/number,8
http://dbpedia.org/ontology/capacity,8
http://xmlns.com/foaf/0.1/nick,8
http://dbpedia.org/property/appmagV,8
http://www.w3.org/2000/01/rdf-schema#type,8
http://dbpedia.org/property/music,8
