classes,count,,,,,
http://www.wikidata.org/entity/Q2754016,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ContactReconnaissance,2,,,,,
http://dbpedia.org/class/yago/NewZealandExpatriatesInTheUnitedStates,2,,,,,
http://dbpedia.org/class/yago/DanishComedians,2,,,,,
http://dbpedia.org/class/yago/WelshTelevisionActors,2,,,,,
http://www.wikidata.org/entity/Q3802482,2,,,,,
http://dbpedia.org/resource/Category:Cruise_lines,2,,,,,
http://dbpedia.org/resource/Category:Gemstones,2,,,,,
http://dbpedia.org/class/yago/SwedishHeavyMetalGuitarists,2,,,,,
http://dbpedia.org/class/yago/SerbianRockMusicGroups,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#GovernmentOrganization,2,,,,,
http://www.wikidata.org/entity/Q15944511,2,,,,,
http://dbpedia.org/class/yago/PeopleFromWichita,Kansas,2,,,,
http://dbpedia.org/ontologyCelestialBody,2,,,,,
http://dbpedia.org/class/yago/AmericanPediatricians,2,,,,,
http://dbpedia.org/class/yago/RappersFromRhodeIsland,2,,,,,
http://dbpedia.org/ontology/president,2,,,,,
http://dbpedia.org/class/yago/PeopleFromDavyhulme,2,,,,,
http://dbpedia.org/class/yago/WinterHarvestRecordsArtists,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#GameArtifact,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#AllemannicLanguage,2,,,,,
http://www.wikidata.org/entity/Q133036,2,,,,,
http://dbpedia.org/class/yago/PeopleFromScottsdale,Arizona,2,,,,
http://dbpedia.org/class/yago/PeopleFromBayCity,Michigan,2,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromNorthernOntario,2,,,,,
http://dbpedia.org/class/yago/TrecentoComposers,2,,,,,
http://dbpedia.org/class/yago/AmericanExpatriatesInSierraLeone,2,,,,,
http://dbpedia.org/class/yago/CanadianPeopleOfCaribbeanDescent,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#AirTransportation,2,,,,,
http://dbpedia.org/class/yago/ActorsFromVirginia,2,,,,,
http://dbpedia.org/class/yago/PeopleFromMarlin,Texas,2,,,,
http://dbpedia.org/class/yago/AmericanPeopleWhoDiedInPrisonCustody,2,,,,,
http://dbpedia.org/class/yago/Concept105835747,2,,,,,
http://dbpedia.org/class/yago/PaintballPlayers,2,,,,,
http://dbpedia.org/class/yago/IrishHumanitarians,2,,,,,
http://dbpedia.org/class/yago/SovietClassicalPianists,2,,,,,
http://dbpedia.org/class/yago/AmericanBurglars,2,,,,,
http://dbpedia.org/class/yago/EnglishPacifists,2,,,,,
http://www.wikidata.org/entity/Q3936950,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#AnimalResidence,2,,,,,
http://dbpedia.org/class/yago/PrimeMinistersOfPoland,2,,,,,
http://www.wikidata.org/entity/Q3622819,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#AntiSurfaceOperation,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CommunicationSystem,2,,,,,
http://dbpedia.org/class/yago/PeopleEducatedAtMillfield,2,,,,,
http://dbpedia.org/class/yago/PeopleFromJalisco,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#AIM9,2,,,,,
http://dbpedia.org/class/yago/PeopleFromMilamCounty,Texas,2,,,,
http://www.wikidata.org/entity/Q316936,2,,,,,
http://dbpedia.org/class/yago/PeopleFromColumbus,Georgia,2,,,,
http://dbpedia.org/class/yago/PhillipsAcademyAlumni,2,,,,,
http://www.wikidata.org/entity/Q604435,2,,,,,
http://lod.taxonconcept.org/ontology/txn.owl#Occurrence,2,,,,,
http://www.wikidata.org/entity/Q2467806,2,,,,,
http://www.wikidata.org/entity/Q2659408,2,,,,,
http://dbpedia.org/class/yago/SouthAmericanCountries,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BridgeLoan,2,,,,,
http://dbpedia.org/class/yago/ConvertsToRomanCatholicismFromJudaism,2,,,,,
http://dbpedia.org/class/yago/RussianEmigrantsToIsrael,2,,,,,
http://www.wikidata.org/entity/Q81096,2,,,,,
http://dbpedia.org/class/yago/PeopleFromOttawa,Illinois,2,,,,
http://dbpedia.org/class/yago/PeopleFromFargo,NorthDakota,2,,,,
http://www.wikidata.org/entity/Q17518557,2,,,,,
http://dbpedia.org/class/yago/CanadianHumanitarians,2,,,,,
http://dbpedia.org/class/yago/BritishSessionMusicians,2,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfRusynDescent,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#AlphabeticCharacter,2,,,,,
http://dbpedia.org/class/yago/VirginRecordsAlbums,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Abayah,2,,,,,
http://dbpedia.org/class/yago/MusiciansFromNorfolk,2,,,,,
http://dbpedia.org/class/yago/PeopleFromSedalia,Missouri,2,,,,
http://dbpedia.org/class/yago/FinnishSongwriters,2,,,,,
http://dbpedia.org/resource/Category:Rage,2,,,,,
http://dbpedia.org/class/yago/ScottishMusicalTheatreActors,2,,,,,
http://dbpedia.org/class/yago/DutchComedians,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CircuitTheoryDomain,2,,,,,
http://www.wikidata.org/entity/Q2623437,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Canyon,2,,,,,
http://dbpedia.org/class/yago/PeopleFromReigate,2,,,,,
http://dbpedia.org/class/yago/AmericanCountryPianists,2,,,,,
http://dbpedia.org/class/yago/RappersFromNewJersey,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#DanishBokmalLanguage,2,,,,,
http://www.wikidata.org/entity/Q1517904,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#DCPowerSource,2,,,,,
http://dbpedia.org/class/yago/Artifact100021939,2,,,,,
http://dbpedia.org/class/yago/WritersFromMaryland,2,,,,,
http://dbpedia.org/class/yago/PeopleFromSantaCruz,California,2,,,,
http://www.wikidata.org/entity/Q1324793,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#HemorrhagicFever,2,,,,,
http://www.wikidata.org/entity/Q1190172,2,,,,,
http://dbpedia.org/class/yago/SweetBandMusicians,2,,,,,
http://www.wikidata.org/entity/Q170090,2,,,,,
http://dbpedia.org/class/yago/SeminolePeople,2,,,,,
http://www.wikidata.org/entity/Q1249224,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Ankle,2,,,,,
http://dbpedia.org/class/yago/PeopleFromOujda,2,,,,,
http://dbpedia.org/class/yago/AcidJazzOrganists,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Consulate,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ComputerPassword,2,,,,,
http://www.wikidata.org/entity/Q17301632,2,,,,,
http://dbpedia.org/class/yago/HealthActivists,2,,,,,
http://dbpedia.org/class/yago/PeopleFromDrummondville,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#HandGesture,2,,,,,
http://www.wikidata.org/entity/Q2707796,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#AuditoriumSeat,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Bank-FinancialOrganization,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Government,2,,,,,
http://dbpedia.org/class/yago/WarholSuperstars,2,,,,,
http://dbpedia.org/class/yago/PeopleFromNewMalden,2,,,,,
http://dbpedia.org/class/yago/IranianSingers,2,,,,,
http://dbpedia.org/class/yago/IndiePopGroupsFromNewMexico,2,,,,,
http://dbpedia.org/class/yago/Hebrew-languageSingers,2,,,,,
http://www.wikidata.org/entity/Q4379644,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ElectricalEngineeringDomain,2,,,,,
http://schema.org/MusicGroup,2,,,,,
http://www.wikidata.org/entity/Q15690029,2,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromMexicoCity,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#AgentPoweredVehicle,2,,,,,
http://dbpedia.org/ontology/agent,2,,,,,
http://dbpedia.org/class/yago/Avant-gardeSingers,2,,,,,
http://dbpedia.org/class/yago/ScottishActors,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BrownCoal,2,,,,,
http://dbpedia.org/class/yago/PrincetonUniversityAlumni,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Chromite,2,,,,,
http://dbpedia.org/class/yago/PeopleFromSouthOrange,NewJersey,2,,,,
http://www.wikidata.org/entity/Q16965134,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BlueChipStock,2,,,,,
http://dbpedia.org/class/yago/AustralianPeopleOfGermanDescent,2,,,,,
http://dbpedia.org/class/yago/EnglishBandleaders,2,,,,,
http://www.wikidata.org/entity/Q34508,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Chromium,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CTNwInfraAttack,2,,,,,
http://dbpedia.org/class/yago/IsraeliPeopleOfYemeniOrigin,2,,,,,
http://dbpedia.org/class/yago/PeopleFromLafayette,Indiana,2,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Coca,2,,,,,
http://dbpedia.org/class/yago/DefunctPrisonsInCalifornia,2,,,,,
http://dbpedia.org/class/yago/PeopleCelebratedInTheLutheranLiturgicalCalendar,2,,,,,
http://dbpedia.org/class/yago/TelevisionSoundtracks,2,,,,,
http://dbpedia.org/class/yago/JazzAccordionists,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Bequeathing,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CellPart,2,,,,,
http://dbpedia.org/class/yago/GermanTelevisionActors,2,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfAustralianDescent,2,,,,,
http://dbpedia.org/class/yago/Soul-jazzGuitarists,2,,,,,
http://dbpedia.org/class/yago/BebopDrummers,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ChlorineGas,2,,,,,
http://dbpedia.org/class/yago/AustrianPeopleOfGreekDescent,2,,,,,
http://dbpedia.org/class/yago/PeopleFromClarinda,Iowa,2,,,,
http://dbpedia.org/class/yago/CzechExpatriatesInAustria,2,,,,,
http://dbpedia.org/class/yago/HipHopCollectives,2,,,,,
http://www.wikidata.org/entity/Q2828716,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ContainerShip,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BaseballInning,2,,,,,
http://dbpedia.org/class/yago/AmericanExpatriates,2,,,,,
http://www.wikidata.org/entity/Q2684591,2,,,,,
http://dbpedia.org/class/yago/RiversOfIndia,2,,,,,
http://dbpedia.org/class/yago/GermanDrummers,2,,,,,
http://dbpedia.org/class/yago/WelshVoiceActors,2,,,,,
http://dbpedia.org/class/yago/AmericanBankRobbers,2,,,,,
http://dbpedia.org/class/yago/PeopleMurderedInNewYork,2,,,,,
http://dbpedia.org/class/yago/MexicanPost-rockGroups,2,,,,,
http://dbpedia.org/class/yago/TwinPeopleFromSpain,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BinaryRelation,2,,,,,
http://dbpedia.org/class/yago/PeopleFromTheProvinceOfFlorence,2,,,,,
http://dbpedia.org/class/yago/BaltimoreOriolesOwners,2,,,,,
http://dbpedia.org/class/yago/SurrealistPoets,2,,,,,
http://dbpedia.org/class/yago/PeopleFromBordeaux,2,,,,,
http://www.wikidata.org/entity/Q2430481,2,,,,,
http://dbpedia.org/class/yago/PeopleFromRandolphCounty,Alabama,2,,,,
http://www.wikidata.org/entity/Q2297177,2,,,,,
http://www.wikidata.org/entity/Q5450492,2,,,,,
http://dbpedia.org/class/yago/PeopleFromSwindon,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CommonStock,2,,,,,
http://dbpedia.org/ontology/Reference,2,,,,,
http://dbpedia.org/class/yago/UnitedStatesAirForceOfficers,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ArawakanLanguage,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ComputerDirectory,2,,,,,
http://dbpedia.org/class/yago/PeopleFromCalvertCounty,Maryland,2,,,,
http://www.wikidata.org/entity/Q486775,2,,,,,
http://dbpedia.org/class/yago/SpanishTelevisionPresenters,2,,,,,
http://dbpedia.org/class/yago/PortugueseGothicMetalMusicalGroups,2,,,,,
http://www.wikidata.org/entity/Q2841742,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Collage,2,,,,,
http://www.wikidata.org/entity/Q474733,2,,,,,
http://dbpedia.org/class/yago/ScottishRecordProducers,2,,,,,
http://www.wikidata.org/entity/Q1132998,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#EnglishGroupLanguage,2,,,,,
http://dbpedia.org/class/yago/YouthRightsIndividuals,2,,,,,
http://www.wikidata.org/entity/Q4260703,2,,,,,
http://dbpedia.org/resource/Category:Grinding_mills,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CentralSiouanLanguage,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Cone,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CTIntelligenceOperation,2,,,,,
http://dbpedia.org/class/yago/PeopleFromNorfolkCounty,Ontario,2,,,,
http://dbpedia.org/class/yago/PeopleFromMonroeCounty,Arkansas,2,,,,
http://www.wikidata.org/entity/Q304863,2,,,,,
http://dbpedia.org/class/yago/PeopleFromTacoma,Washington,2,,,,
http://dbpedia.org/ontology/SubMunicipality,2,,,,,
http://www.wikidata.org/entity/Q205011,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Carbon,2,,,,,
http://www.wikidata.org/entity/Q2794836,2,,,,,
http://www.wikidata.org/entity/Q2428191,2,,,,,
http://dbpedia.org/class/yago/PeopleFromPembroke,Ontario,2,,,,
http://dbpedia.org/class/yago/PeopleFromBaku,2,,,,,
http://dbpedia.org/class/yago/PeopleFromPortGlasgow,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ComputerUser,2,,,,,
http://dbpedia.org/class/yago/BossaNovaGuitarists,2,,,,,
http://dbpedia.org/class/yago/PeopleFromNegeriSembilan,2,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromNebraska,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Cobalt,2,,,,,
http://dbpedia.org/class/yago/AmericanPeopleConvictedOfMurder,2,,,,,
http://dbpedia.org/class/yago/AmericanAleSingers,2,,,,,
http://www.wikidata.org/entity/Q1782540,2,,,,,
http://dbpedia.org/class/yago/SwedishIndustrialMusicGroups,2,,,,,
http://dbpedia.org/class/yago/YagoLegalActorGeo,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#AgeGroup,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#DisplayArtifact,2,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfPanamanianDescent,2,,,,,
http://dbpedia.org/class/yago/PeopleFromFiveTowns,NewYork,2,,,,
http://www.wikidata.org/entity/Q2840352,2,,,,,
http://dbpedia.org/class/yago/CatalanClassicalCellists,2,,,,,
http://dbpedia.org/class/yago/PeopleFromSmythCounty,Virginia,2,,,,
http://dbpedia.org/class/yago/PeopleFromGuysboroughCounty,NovaScotia,2,,,,
http://dbpedia.org/class/yago/Sophisti-popMusicalGroups,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Centimeter,2,,,,,
http://dbpedia.org/class/yago/EnglishRadioPresenters,2,,,,,
http://www.wikidata.org/entity/Q2635540,2,,,,,
http://www.wikidata.org/entity/Q2635547,2,,,,,
http://dbpedia.org/class/yago/RappersFromChicago,Illinois,2,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Archipelago,2,,,,,
http://dbpedia.org/class/yago/BrassBandComposers,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BritishCrownColony,2,,,,,
http://dbpedia.org/ontology/ReligiousOrganisation,2,,,,,
http://www.wikidata.org/entity/Q18421675,2,,,,,
http://www.wikidata.org/entity/Q2430415,2,,,,,
http://dbpedia.org/class/yago/HardcorePunkGroupsFromNewYork,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Application,2,,,,,
http://dbpedia.org/class/yago/WEFYGLHonorees,2,,,,,
http://dbpedia.org/class/yago/PeopleFromYork,Toronto,2,,,,
http://dbpedia.org/class/yago/RappersFromOhio,2,,,,,
http://dbpedia.org/class/yago/GermanLexicographers,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CitrusFruit,2,,,,,
http://dbpedia.org/class/yago/LocationsInNorseMythology,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ConsoleApplication,2,,,,,
http://dbpedia.org/class/yago/21st-centuryAmericanPeople,2,,,,,
http://www.wikidata.org/entity/Q2623536,2,,,,,
http://www.wikidata.org/entity/Q5607945,2,,,,,
http://dbpedia.org/class/yago/PeopleFromHalle,Saxony-Anhalt,2,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Apple,2,,,,,
http://dbpedia.org/class/yago/PeopleFromVästerås,2,,,,,
http://dbpedia.org/class/yago/MusiciansFromEssex,2,,,,,
http://dbpedia.org/class/yago/WomenTelevisionWriters,2,,,,,
http://dbpedia.org/class/yago/BritishDanceMusicGroups,2,,,,,
http://dbpedia.org/class/yago/WorldMusicSingers,2,,,,,
http://www.wikidata.org/entity/Q3250999,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BiochemicalAttack,2,,,,,
http://dbpedia.org/class/yago/FrenchArtCollectors,2,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromWisconsin,2,,,,,
http://dbpedia.org/class/yago/Pre-punkGroups,2,,,,,
http://dbpedia.org/class/yago/SovietEmigrantsToTheUnitedStates,2,,,,,
http://www.wikidata.org/entity/Q5511853,2,,,,,
http://www.wikidata.org/entity/Q5511850,2,,,,,
http://www.wikidata.org/entity/Q5511856,2,,,,,
http://dbpedia.org/class/yago/VenezuelanExpatriatesInTheUnitedStates,2,,,,,
http://www.wikidata.org/entity/Q352450,2,,,,,
http://dbpedia.org/class/yago/PeopleFromChesterfield,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ComputerResponse,2,,,,,
http://dbpedia.org/class/yago/DutchAlternativeRockGroups,2,,,,,
http://www.wikidata.org/entity/Q207703,2,,,,,
http://dbpedia.org/class/yago/PeopleFromRapperswil-Jona,2,,,,,
http://dbpedia.org/class/yago/NationalSymbolsOfFiji,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BloodAgent,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Bloating,2,,,,,
http://dbpedia.org/class/yago/BritishScreenwriters,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CarBombing,2,,,,,
http://dbpedia.org/class/yago/FilipinoChildActors,2,,,,,
http://dbpedia.org/class/yago/ColombianMusicalGroups,2,,,,,
http://dbpedia.org/class/yago/PeopleFromMooreCounty,NorthCarolina,2,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Combining,2,,,,,
http://dbpedia.org/class/yago/ParticipantsInCanadianRealityTelevisionSeries,2,,,,,
http://dbpedia.org/class/yago/MinorLeagueBaseballPlayers,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#AerosolizedAgent,2,,,,,
http://dbpedia.org/class/yago/GermanSoulSingers,2,,,,,
http://www.wikidata.org/entity/Q1264773,2,,,,,
http://dbpedia.org/class/yago/FilipinoActors,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Coal,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Fodder,2,,,,,
http://www.wikidata.org/entity/Q5511836,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Coat,2,,,,,
http://www.wikidata.org/entity/Q2744607,2,,,,,
http://www.wikidata.org/entity/Q5511844,2,,,,,
http://www.wikidata.org/entity/Q12067880,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CellInternalMembraneGroup,2,,,,,
http://dbpedia.org/class/yago/JaguaresDeChiapasFootballers,2,,,,,
http://dbpedia.org/class/yago/PeopleFromFlorence,2,,,,,
http://dbpedia.org/class/yago/SriLankanComposers,2,,,,,
http://dbpedia.org/class/yago/AmericanFeministWriters,2,,,,,
http://dbpedia.org/class/yago/PeopleFromHornsey,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Bomber,2,,,,,
http://dbpedia.org/class/yago/PeopleFromCarterCounty,Kentucky,2,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Button,2,,,,,
http://www.wikidata.org/entity/Q2550683,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BhilLanguage,2,,,,,
http://dbpedia.org/class/yago/PuertoRicanActors,2,,,,,
http://www.wikidata.org/entity/Q2537655,2,,,,,
http://www.wikidata.org/entity/Q5791104,2,,,,,
http://dbpedia.org/class/yago/AlternativeRockGroupsFromVirginia,2,,,,,
http://dbpedia.org/class/yago/PeopleFromFinistère,2,,,,,
http://www.wikidata.org/entity/Q270471,2,,,,,
http://dbpedia.org/class/yago/Chill-outMusicians,2,,,,,
http://dbpedia.org/class/yago/LoyolaUniversityMarylandAlumni,2,,,,,
http://dbpedia.org/class/yago/PeopleFromFoshan,2,,,,,
http://www.wikidata.org/entity/Q2572014,2,,,,,
http://dbpedia.org/class/yago/PeopleFromUnionCity,NewJersey,2,,,,
http://dbpedia.org/class/yago/JapaneseFolkSingers,2,,,,,
http://dbpedia.org/class/yago/FulbrightScholars,2,,,,,
http://www.wikidata.org/entity/Q5636960,2,,,,,
http://dbpedia.org/class/yago/AlumniOfTheLondonCollegeOfFashion,2,,,,,
http://dbpedia.org/class/yago/America'sGotTalentContestants,2,,,,,
http://dbpedia.org/class/yago/PeopleFromMacon,Georgia,2,,,,
http://dbpedia.org/class/yago/SwedishPeopleOfGermanDescent,2,,,,,
http://www.wikidata.org/entity/Q4007169,2,,,,,
http://www.wikidata.org/entity/Q2599954,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ChristianService,2,,,,,
http://dbpedia.org/class/yago/SwedishExpatriatesInGreece,2,,,,,
http://dbpedia.org/class/yago/FreeJazzClarinetists,2,,,,,
http://www.wikidata.org/entity/Q2825594,2,,,,,
http://www.wikidata.org/entity/Q11703966,2,,,,,
http://www.wikidata.org/entity/Q7559,2,,,,,
http://dbpedia.org/class/yago/PeopleFromPascagoula,Mississippi,2,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ButterflySpread,2,,,,,
http://dbpedia.org/class/yago/SwedishSopranos,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#DryBulkCarrierShip,2,,,,,
http://dbpedia.org/class/yago/TheEverlyBrothers,2,,,,,
http://dbpedia.org/class/yago/MedievalMetalMusicalGroups,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BoatDeck,2,,,,,
http://dbpedia.org/class/yago/PeopleFromSheepsheadBay,Brooklyn,2,,,,
http://dbpedia.org/resource/Category:Days_celebrating_love,2,,,,,
http://dbpedia.org/class/yago/HeavyMetalMusicalGroupsFromAlabama,2,,,,,
http://dbpedia.org/class/yago/African-AmericanPeople,2,,,,,
http://www.wikidata.org/entity/Q3959878,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Baptizing,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BloodTypeB,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Blueprint,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BloodTypeA,2,,,,,
http://dbpedia.org/resource/Category:Airports_in_Ellsworth_Land,2,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfKoreanDescent,2,,,,,
http://dbpedia.org/class/yago/PeopleEducatedAtFylingHallSchool,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BloodTypeO,2,,,,,
http://dbpedia.org/resource/Category:Christian_festivals_and_holy_days,2,,,,,
http://dbpedia.org/class/yago/ChristianMissionariesInTheUnitedStates,2,,,,,
http://dbpedia.org/resource/Category:Day,2,,,,,
http://dbpedia.org/class/yago/BrownUniversityAlumni,2,,,,,
http://dbpedia.org/class/yago/BelgianGuitarists,2,,,,,
http://dbpedia.org/class/yago/DominicanRepublicFemaleSingers,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#BankTermLoan,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ChemicalSynthesis,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Barrier,2,,,,,
http://dbpedia.org/class/yago/PeopleFromCarbondale,Illinois,2,,,,
http://dbpedia.org/class/yago/WesternWashingtonUniversityAlumni,2,,,,,
http://dbpedia.org/class/yago/PortugueseHeavyMetalMusicalGroups,2,,,,,
http://dbpedia.org/class/yago/EnglishCrooners,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Butter,2,,,,,
http://dbpedia.org/class/yago/PsychillMusicians,2,,,,,
http://dbpedia.org/class/yago/PeopleFromDallas,Oregon,2,,,,
http://www.wikidata.org/entity/Q4071774,2,,,,,
http://www.wikidata.org/entity/Q5780448,2,,,,,
http://dbpedia.org/class/yago/IrishBlackMetalMusicalGroups,2,,,,,
http://dbpedia.org/class/yago/PuertoRicanPeopleOfHaitianDescent,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#CoconucanLanguage,2,,,,,
http://www.wikidata.org/entity/Q4370258,2,,,,,
http://dbpedia.org/class/yago/Musician110339966,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Cattle,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#ComputerData,2,,,,,
http://dbpedia.org/class/yago/ExpatriatesFromNorthernIrelandInTheUnitedStates,2,,,,,
http://www.wikidata.org/entity/Q17166802,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#Concealing,2,,,,,
http://www.wikidata.org/entity/Q4526663,2,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/#FinancialTransaction,2,,,,,
http://dbpedia.org/class/yago/PeopleFromBury,2,,,,,
http://dbpedia.org/class/yago/PeopleEducatedAtKingEdwardVIIAndQueenMarySchool,2,,,,,
http://dbpedia.org/class/yago/CanadianExpatriatesInNewZealand,2,,,,,
http://www.wikidata.org/entity/Q3032333,2,,,,,
http://dbpedia.org/class/yago/PeopleFromTracy,California,2,,,,
http://www.wikidata.org/entity/Q15501937,2,,,,,
http://dbpedia.org/class/yago/MalaysianMandopopSingers,2,,,,,
http://dbpedia.org/class/yago/AlumniOfTheUniversityOfBrighton,2,,,,,
http://dbpedia.org/class/yago/PeopleFromFortLauderdale,Florida,2,,,,
http://www.wikidata.org/entity/Q4128201,2,,,,,
http://dbpedia.org/class/yago/PeopleFromOsakaPrefecture,2,,,,,
http://www.wikidata.org/entity/Q15788,2,,,,,
http://dbpedia.org/class/yago/JazzMusiciansFromFlorida,2,,,,,
http://dbpedia.org/class/yago/SpanishPowerMetalMusicalGroups,2,,,,,
