Concept,count
http://dbpedia.org/class/yago/WikicatPAOKB.C.Players,146
http://dbpedia.org/class/yago/WikicatAustrianPeopleOfGermanDescent,146
"http://dbpedia.org/class/yago/WikicatPeopleFromMonroe,Louisiana",146
http://dbpedia.org/class/yago/WikicatPolishResistanceFighters,146
http://dbpedia.org/class/yago/WikicatPeopleFromNaganoPrefecture,146
http://dbpedia.org/class/yago/WikicatParasiticPlants,146
http://dbpedia.org/class/yago/WikicatPeopleFromLambeth,146
http://dbpedia.org/class/yago/WikicatPolishOpinionJournalists,146
http://dbpedia.org/class/yago/WikicatAmphibiansOfAsia,146
http://dbpedia.org/class/yago/WikicatBFCSiófokPlayers,146
http://dbpedia.org/class/yago/WikicatAmericanInteriorDesigners,146
http://dbpedia.org/class/yago/WikicatAmphibiansOfVietnam,146
http://dbpedia.org/class/yago/WikicatPeopleFromFife,146
http://dbpedia.org/class/yago/WikicatBYUCougarsFootballPlayers,146
http://dbpedia.org/class/yago/WikicatOlympicVolleyballPlayersOfTheUnitedStates,146
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDamghanCounty,146
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKonjic,146
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInPará,146
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheStateOfMexico,146
http://dbpedia.org/class/yago/WikicatPortlandWinterhawksPlayers,146
http://dbpedia.org/class/yago/WikicatPortugueseExplorers,146
http://dbpedia.org/class/yago/WikicatPost-impressionistPainters,146
http://dbpedia.org/class/yago/WikicatProvincesOfGreece,146
http://dbpedia.org/class/yago/WikicatProvincialGovernorsOfThePhilippines,146
http://dbpedia.org/class/yago/WikicatRacingCars,146
http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn1970,146
http://dbpedia.org/class/yago/WikicatSuspensionBridges,146
http://dbpedia.org/class/yago/WikicatTeenFilms,146
http://dbpedia.org/class/yago/WikicatTheNewSchoolAlumni,146
http://dbpedia.org/class/yago/WikicatTheoriesOfHistory,146
http://dbpedia.org/class/yago/WikicatTorpedoNizhnyNovgorodPlayers,146
http://dbpedia.org/class/yago/WikicatTreatiesOfMalawi,146
http://dbpedia.org/class/yago/WikicatTreatiesOfSierraLeone,146
http://dbpedia.org/class/yago/WikicatTreatiesOfTheUnitedKingdom(1801–1922),146
http://dbpedia.org/class/yago/WikicatTreesOfCalifornia,146
http://dbpedia.org/class/yago/WikicatUniversitiesInItaly,146
http://dbpedia.org/class/yago/WikicatArtMuseumsAndGalleriesInFrance,145
http://dbpedia.org/class/yago/WikicatPhilippinesMen'sNationalBasketballTeamPlayers,145
http://dbpedia.org/class/yago/WikicatPolishFencers,145
http://dbpedia.org/class/yago/WikicatPeripheralMembraneProteins,145
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn2001,145
http://dbpedia.org/class/yago/WikicatAmericanForeignPolicyWriters,145
http://dbpedia.org/class/yago/WikicatBicameralLegislatures,145
http://dbpedia.org/class/yago/WikicatAmericanPeopleOfDominicanRepublicDescent,145
http://dbpedia.org/class/yago/WikicatPolishSculptors,145
"http://dbpedia.org/class/yago/WikicatPeopleFromCharlottesville,Virginia",145
http://dbpedia.org/class/yago/WikicatPedestrianRoadAccidentVictims,145
http://dbpedia.org/class/yago/WikicatAmphibiansOfIndonesia,145
http://dbpedia.org/class/yago/WikicatBattlesAndOperationsOfWorldWarIIInvolvingTheUnitedKingdom,145
http://dbpedia.org/class/yago/WikicatPeopleFromNijmegen,145
http://dbpedia.org/class/yago/WikicatOlympicGoldMedalistsForYugoslavia,145
http://dbpedia.org/class/yago/WikicatAustrianPeopleOfCzechDescent,145
http://dbpedia.org/class/yago/WikicatPeopleFromWrexham,145
http://dbpedia.org/class/yago/WikicatPeopleExecutedForHeresy,145
"http://dbpedia.org/class/yago/WikicatPeopleFromNewBrunswick,NewJersey",145
http://dbpedia.org/class/yago/WikicatPeopleMurderedInCalifornia,145
http://dbpedia.org/class/yago/WikicatPeopleFromDelft,145
http://dbpedia.org/class/yago/WikicatPeopleFromTheMargraviateOfBrandenburg,145
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1968,145
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1996,145
http://dbpedia.org/class/yago/WikicatPolishPeopleOfGermanDescent,145
http://dbpedia.org/class/yago/WikicatAlbums,145
http://dbpedia.org/class/yago/WikicatPeopleAssociatedWithTheWatergateScandal,145
http://dbpedia.org/class/yago/WikicatOutlawsOfTheAmericanOldWest,145
http://dbpedia.org/class/yago/WikicatPeopleFromIaşi,145
http://dbpedia.org/class/yago/WikicatPolishDramaFilms,145
"http://dbpedia.org/class/yago/WikicatPoliticiansFromPittsburgh,Pennsylvania",145
http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1881,145
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKhalkhalCounty,145
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMatoGrosso,145
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSouthernDistrict(Israel),145
http://dbpedia.org/class/yago/WikicatPublicationsEstablishedIn1998,145
http://dbpedia.org/class/yago/WikicatQatariFootballers,145
http://dbpedia.org/class/yago/WikicatRadicalParty(France)Politicians,145
http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn1996,145
http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn2001,145
http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1902,145
http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1988,145
http://dbpedia.org/class/yago/WikicatStateHighwaysInMichigan,145
http://dbpedia.org/class/yago/WikicatStationsOfHokkaidoRailwayCompany,145
http://dbpedia.org/class/yago/WikicatStormers(rugbyUnion)Players,145
http://dbpedia.org/class/yago/WikicatThrillerWriters,145
http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInCalifornia,145
http://dbpedia.org/class/yago/WikicatUnitedNationsSecurityCouncilResolutionsConcerningTheYugoslavWars,145
http://dbpedia.org/class/yago/WikicatUnitedStatesNationalCemeteries,145
http://dbpedia.org/class/yago/WikicatUrdu-languageWriters,145
http://dbpedia.org/class/yago/WikicatUtahUtesFootballPlayers,145
http://dbpedia.org/class/yago/WikicatVentforetKofuPlayers,145
http://dbpedia.org/class/yago/WikicatAmericanRomanCatholicArchbishops,144
http://dbpedia.org/class/yago/WikicatPlantTribes,144
http://dbpedia.org/class/yago/WikicatPeopleFromCountyKildare,144
http://dbpedia.org/class/yago/WikicatPaintingTechniques,144
http://dbpedia.org/class/yago/WikicatBiochemistryMethods,144
http://dbpedia.org/class/yago/WikicatOrganizationsEstablishedIn1978,144
"http://dbpedia.org/class/yago/WikicatPeopleFromScranton,Pennsylvania",144
http://dbpedia.org/class/yago/WikicatAncientCelticPeoples,144
http://dbpedia.org/class/yago/WikicatPediatricians,144
"http://dbpedia.org/class/yago/WikicatPeopleFromOgden,Utah",144
http://dbpedia.org/class/yago/WikicatPeopleFromShanghai,144
http://dbpedia.org/class/yago/WikicatAmericanWomenDramatistsAndPlaywrights,144
http://dbpedia.org/class/yago/WikicatAmericanPacifists,144
http://dbpedia.org/class/yago/WikicatBasketballPlayersFromAlabama,144
http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1826,144
"http://dbpedia.org/class/yago/WikicatPeopleFromOakPark,Illinois",144
http://dbpedia.org/class/yago/WikicatAmericanEmigrantsToIsrael,144
http://dbpedia.org/class/yago/WikicatPeopleFromNorthamptonshire,144
http://dbpedia.org/class/yago/WikicatArtMuseumsAndGalleriesInLondon,144
http://dbpedia.org/class/yago/WikicatAmericanLongJumpers,144
http://dbpedia.org/class/yago/WikicatPASGianninaPlayers,144
http://dbpedia.org/class/yago/WikicatPistols,144
"http://dbpedia.org/class/yago/WikicatPeopleFromWinston-Salem,NorthCarolina",144
http://dbpedia.org/class/yago/WikicatPeopleFromFreiburgImBreisgau,144
http://dbpedia.org/class/yago/WikicatArabic-languagePoets,144
http://dbpedia.org/class/yago/WikicatPakistanPeoplesPartyPoliticians,144
http://dbpedia.org/class/yago/WikicatAlbanianExpatriateFootballers,144
http://dbpedia.org/class/yago/WikicatPeopleFromMantua,144
http://dbpedia.org/class/yago/WikicatPanioniosB.C.Players,144
http://dbpedia.org/class/yago/WikicatAmericanGymnasts,144
http://dbpedia.org/class/yago/WikicatArchitecturalTheoreticians,144
http://dbpedia.org/class/yago/WikicatAmericanDeathMetalMusicalGroups,144
http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1867,144
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLoriProvince,144
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMakkahProvince,144
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInQueensland,144
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInRavansarCounty,144
http://dbpedia.org/class/yago/WikicatQuantumPhysicists,144
http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn1999,144
http://dbpedia.org/class/yago/WikicatRadioStationsInIdaho,144
http://dbpedia.org/class/yago/WikicatRailwayStationsInAkitaPrefecture,144
http://dbpedia.org/class/yago/WikicatRailwayStationsInTheCantonOfZürich,144
http://dbpedia.org/class/yago/WikicatRailwayStationsInToyamaPrefecture,144
http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1861,144
http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1901,144
http://dbpedia.org/class/yago/WikicatRandomHouseBooks,144
http://dbpedia.org/class/yago/WikicatTelevisionChannelsAndStationsEstablishedIn1996,144
http://dbpedia.org/class/yago/WikicatTelevisionPresenters,144
http://dbpedia.org/class/yago/WikicatTennesseeLawyers,144
http://dbpedia.org/class/yago/WikicatTheWeinsteinCompanyFilms,144
http://dbpedia.org/class/yago/WikicatTownsInSyria,144
http://dbpedia.org/class/yago/WikicatTreatiesOfZambia,144
http://dbpedia.org/class/yago/WikicatUCLABruinsMen'sBasketballPlayers,144
http://dbpedia.org/class/yago/WikicatBattlesOfTheWesternTheaterOfTheAmericanCivilWar,143
http://dbpedia.org/class/yago/WikicatPeopleOfMissouriInTheAmericanCivilWar,143
http://dbpedia.org/class/yago/WikicatPolishScreenwriters,143
http://dbpedia.org/class/yago/WikicatAmerican3DFilms,143
http://dbpedia.org/class/yago/WikicatAmericanCostumeDesigners,143
http://dbpedia.org/class/yago/WikicatPeopleFromGateshead,143
http://dbpedia.org/class/yago/WikicatBadmintonPlayersAtThe2010AsianGames,143
http://dbpedia.org/class/yago/WikicatArchaeologicalSitesInIran,143
http://dbpedia.org/class/yago/WikicatPittsburghAlleghenysPlayers,143
http://dbpedia.org/class/yago/WikicatPersianPoets,143
http://dbpedia.org/class/yago/WikicatAtariGames,143
http://dbpedia.org/class/yago/WikicatPeopleOfTheTexasRevolution,143
"http://dbpedia.org/class/yago/WikicatPeopleFromWestmorelandCounty,Pennsylvania",143
http://dbpedia.org/class/yago/WikicatBees,143
http://dbpedia.org/class/yago/WikicatAmericanCivilServants,143
http://dbpedia.org/class/yago/WikicatParalympicGoldMedalistsForTheUnitedStates,143
http://dbpedia.org/class/yago/WikicatOlympicFieldHockeyPlayersOfSpain,143
http://dbpedia.org/class/yago/WikicatBirdsOfTasmania,143
http://dbpedia.org/class/yago/WikicatAlpineSkiersAtThe1984WinterOlympics,143
http://dbpedia.org/class/yago/WikicatAmericanPoliticiansOfMexicanDescent,143
http://dbpedia.org/class/yago/WikicatOlympicCanoeistsOfCanada,143
http://dbpedia.org/class/yago/WikicatOrnithopods,143
http://dbpedia.org/class/yago/WikicatPeopleFromMiePrefecture,143
http://dbpedia.org/class/yago/WikicatAustralianTelevisionJournalists,143
http://dbpedia.org/class/yago/WikicatBirdsOfHonduras,143
http://dbpedia.org/class/yago/WikicatAmericanHealthActivists,143
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1967,143
http://dbpedia.org/class/yago/WikicatPolishFemaleSingers,143
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtSherborneSchool,143
"http://dbpedia.org/class/yago/WikicatPeopleFromDutchessCounty,NewYork",143
http://dbpedia.org/class/yago/WikicatPeopleFromWürzburg,143
http://dbpedia.org/class/yago/WikicatPeopleFromIbarakiPrefecture,143
http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1853,143
http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1869,143
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBalochistan,Pakistan",143
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInCroatia,143
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDargazCounty,143
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLamerdCounty,143
http://dbpedia.org/class/yago/WikicatProtestantMissionaries,143
http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInNewYorkCity,143
http://dbpedia.org/class/yago/WikicatPublicationsEstablishedIn1979,143
http://dbpedia.org/class/yago/WikicatQueen'sBenchDivisionJudges,143
http://dbpedia.org/class/yago/WikicatRacingDeFerrolFootballers,143
http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn1972,143
http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn2006,143
http://dbpedia.org/class/yago/WikicatRecordLabelsEstablishedIn2004,143
http://dbpedia.org/class/yago/WikicatRecurringEventsEstablishedIn2004,143
http://dbpedia.org/class/yago/WikicatRecurringEventsEstablishedIn2005,143
http://dbpedia.org/class/yago/WikicatRedAlgae,143
http://dbpedia.org/class/yago/WikicatSwissPoliticians,143
http://dbpedia.org/class/yago/WikicatThinkTanksBasedInTheUnitedStates,143
http://dbpedia.org/class/yago/WikicatThrushes,143
http://dbpedia.org/class/yago/WikicatTonalLanguages,143
http://dbpedia.org/class/yago/WikicatTownsInAlberta,143
http://dbpedia.org/class/yago/WikicatTrueCrimeFilms,143
http://dbpedia.org/class/yago/WikicatUnitedStatesSupremeCourtCasesOfTheRobertsCourt,143
http://dbpedia.org/class/yago/WikicatVancouverWhitecapsFCPlayers,143
http://dbpedia.org/class/yago/WikicatAustralianGameShows,142
http://dbpedia.org/class/yago/WikicatOttawa67'sPlayers,142
http://dbpedia.org/class/yago/WikicatAustrianFilmActresses,142
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1999,142
http://dbpedia.org/class/yago/WikicatPeopleFromMerthyrTydfil,142
http://dbpedia.org/class/yago/WikicatPeopleFromKumamotoPrefecture,142
http://dbpedia.org/class/yago/WikicatArabNationalists,142
http://dbpedia.org/class/yago/WikicatAlternativeWeeklyNewspapersPublishedInTheUnitedStates,142
http://dbpedia.org/class/yago/WikicatAlbumsProducedByDJPremier,142
http://dbpedia.org/class/yago/WikicatAmericanMormonMissionaries,142
http://dbpedia.org/class/yago/WikicatAmericanClassicalComposers,142
"http://dbpedia.org/class/yago/WikicatPeopleFromHollywood,LosAngeles",142
http://dbpedia.org/class/yago/WikicatAmericanSocialSciencesWriters,142
http://dbpedia.org/class/yago/WikicatAmericanPediatricians,142
http://dbpedia.org/class/yago/WikicatPeriodicComets,142
http://dbpedia.org/class/yago/WikicatAnimeCompanies,142
http://dbpedia.org/class/yago/WikicatPeopleOfTheSpanishCivilWar,142
http://dbpedia.org/class/yago/WikicatAlumniOfTheUniversityOfWales,142
http://dbpedia.org/class/yago/WikicatPeopleFromCountyClare,142
"http://dbpedia.org/class/yago/WikicatAlumniOfDowningCollege,Cambridge",142
http://dbpedia.org/class/yago/WikicatOttomanMilitaryAcademyAlumni,142
http://dbpedia.org/class/yago/WikicatOlympicSailorsOfSweden,142
http://dbpedia.org/class/yago/WikicatOrganizationsEstablishedIn1968,142
http://dbpedia.org/class/yago/WikicatAmphibiansOfAustralia,142
http://dbpedia.org/class/yago/WikicatBaseballExecutives,142
http://dbpedia.org/class/yago/WikicatPlantsUsedInNativeAmericanCuisine,142
http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1854,142
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBandarLengehCounty,142
http://dbpedia.org/class/yago/WikicatPropertiesOfTopologicalSpaces,142
http://dbpedia.org/class/yago/WikicatRPMAdultContemporaryNumber-oneSingles,142
http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn1971,142
http://dbpedia.org/class/yago/WikicatSubiacoFootballClubPlayers,142
http://dbpedia.org/class/yago/WikicatTennisPlayersAtThe1992SummerOlympics,142
http://dbpedia.org/class/yago/WikicatTheoremsInGeometry,142
http://dbpedia.org/class/yago/WikicatTranslatorsFromLatin,142
http://dbpedia.org/class/yago/WikicatTreatiesExtendedToAruba,142
http://dbpedia.org/class/yago/WikicatTreatiesOfMonaco,142
http://dbpedia.org/class/yago/WikicatU.S.Catanzaro1929Players,142
http://dbpedia.org/class/yago/WikicatBats,141
http://dbpedia.org/class/yago/WikicatPeopleFromDumfriesAndGalloway,141
http://dbpedia.org/class/yago/WikicatPeopleFromPisa,141
http://dbpedia.org/class/yago/WikicatPeopleFromOxfordshire,141
http://dbpedia.org/class/yago/WikicatBattlesInvolvingTheHolyRomanEmpire,141
http://dbpedia.org/class/yago/WikicatAmateurAthleticUnionMen'sBasketballPlayers,141
http://dbpedia.org/class/yago/WikicatPeopleFromKyotoPrefecture,141
http://dbpedia.org/class/yago/WikicatBattlesOfThePeninsularWar,141
http://dbpedia.org/class/yago/WikicatAmericanPoems,141
http://dbpedia.org/class/yago/WikicatPeopleFromAberdeenshire,141
http://dbpedia.org/class/yago/WikicatPeopleFromCarmarthenshire,141
http://dbpedia.org/class/yago/WikicatAlbanianWriters,141
http://dbpedia.org/class/yago/WikicatAustralianWomenCricketers,141
http://dbpedia.org/class/yago/WikicatAlumniOfTheCentralSchoolOfArtAndDesign,141
"http://dbpedia.org/class/yago/WikicatAreasOfBirmingham,WestMidlands",141
http://dbpedia.org/class/yago/WikicatPeopleOfTheAmericanOldWest,141
"http://dbpedia.org/class/yago/WikicatPeopleFromSplit,Croatia",141
http://dbpedia.org/class/yago/WikicatAmericanPeopleInRailTransportation,141
http://dbpedia.org/class/yago/WikicatPeopleFromBeijing,141
http://dbpedia.org/class/yago/WikicatPeoriaRivermen(IHL)Players,141
http://dbpedia.org/class/yago/WikicatAustralianPeopleOfChineseDescent,141
http://dbpedia.org/class/yago/WikicatArchDams,141
http://dbpedia.org/class/yago/WikicatAlumniOfTheUniversityOfLeicester,141
http://dbpedia.org/class/yago/WikicatPogońSzczecinPlayers,141
http://dbpedia.org/class/yago/WikicatAmericanTeenDramaFilms,141
http://dbpedia.org/class/yago/WikicatBaronetsInTheBaronetageOfIreland,141
http://dbpedia.org/class/yago/WikicatArtificialSatellitesOrbitingEarth,141
http://dbpedia.org/class/yago/WikicatOlympicBronzeMedalistsForBelgium,141
http://dbpedia.org/class/yago/WikicatOlympicFencersOfPoland,141
http://dbpedia.org/class/yago/WikicatAsianGamesMedalistsInBoxing,141
http://dbpedia.org/class/yago/WikicatPakistaniAcademics,141
http://dbpedia.org/class/yago/WikicatPoliticiansOfTheFrenchFifthRepublic,141
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBamCounty,141
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBerksCounty,Pennsylvania",141
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInJalal-AbadProvince,141
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKozani(regionalUnit),141
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheProvinceOfAlicante,141
http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInAlabama,141
http://dbpedia.org/class/yago/WikicatPublicationsEstablishedIn1969,141
http://dbpedia.org/class/yago/WikicatPuertoMonttFootballers,141
http://dbpedia.org/class/yago/WikicatRealSaltLakePlayers,141
http://dbpedia.org/class/yago/WikicatRecurringEventsEstablishedIn2007,141
http://dbpedia.org/class/yago/WikicatStationsOfNagoyaRailroad,141
http://dbpedia.org/class/yago/WikicatSwimmersAtThe2010AsianGames,141
http://dbpedia.org/class/yago/WikicatSyfyOriginalFilms,141
http://dbpedia.org/class/yago/WikicatSynthpopSongs,141
http://dbpedia.org/class/yago/WikicatTelevisionChannelsAndStationsEstablishedIn2001,141
http://dbpedia.org/class/yago/WikicatTheHardyBoysBooks,141
http://dbpedia.org/class/yago/WikicatTownsInTheNewYorkMetropolitanArea,141
http://dbpedia.org/class/yago/WikicatTreatiesOfDjibouti,141
http://dbpedia.org/class/yago/WikicatTreatiesOfPapuaNewGuinea,141
http://dbpedia.org/class/yago/WikicatUniversitiesAndCollegesInTexas,141
"http://dbpedia.org/class/yago/WikicatAlumniOfGirtonCollege,Cambridge",140
http://dbpedia.org/class/yago/WikicatNumberedRoutesInMassachusetts,140
http://dbpedia.org/class/yago/WikicatPirates,140
"http://dbpedia.org/class/yago/WikicatPeopleFromGalveston,Texas",140
http://dbpedia.org/class/yago/WikicatAlbumsProducedByTimbaland,140
http://dbpedia.org/class/yago/WikicatPeopleFromTheProvinceOfTurin,140
http://dbpedia.org/class/yago/WikicatPlacesInLeeds,140
http://dbpedia.org/class/yago/WikicatPennsylvaniaStateCourtJudges,140
http://dbpedia.org/class/yago/WikicatPanathinaikosB.C.Players,140
http://dbpedia.org/class/yago/WikicatArchaeologicalArtifacts,140
http://dbpedia.org/class/yago/WikicatPeopleFromGuatemalaCity,140
http://dbpedia.org/class/yago/WikicatOperasBasedOnNovels,140
http://dbpedia.org/class/yago/WikicatPeopleFromMünster,140
http://dbpedia.org/class/yago/WikicatPeopleFromChesterfield,140
"http://dbpedia.org/class/yago/WikicatPeopleFromLaunceston,Tasmania",140
http://dbpedia.org/class/yago/WikicatAmericanTeenFilms,140
http://dbpedia.org/class/yago/WikicatBasketballPlayersFromMaryland,140
http://dbpedia.org/class/yago/WikicatAmericanCrimeNovels,140
http://dbpedia.org/class/yago/WikicatBattlesOfWorldWarIIInvolvingTheUnitedKingdom,140
http://dbpedia.org/class/yago/WikicatPeopleFromRouen,140
http://dbpedia.org/class/yago/WikicatPhosphateMinerals,140
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDarmianCounty,140
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLaPazDepartment(Bolivia),140
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInNowshahrCounty,140
http://dbpedia.org/class/yago/WikicatPublicationsEstablishedIn1981,140
http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn1967,140
http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn2004,140
http://dbpedia.org/class/yago/WikicatRailwayStationsClosedIn1952,140
http://dbpedia.org/class/yago/WikicatRailwayStationsClosedIn1963,140
http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1878,140
http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1904,140
http://dbpedia.org/class/yago/WikicatRajasthaniPoliticians,140
http://dbpedia.org/class/yago/WikicatRe-establishedCompanies,140
http://dbpedia.org/class/yago/WikicatSt.JosephSaintsPlayers,140
http://dbpedia.org/class/yago/WikicatStateParksOfWashington(state),140
http://dbpedia.org/class/yago/WikicatSurvivorsOfAviationAccidentsOrIncidents,140
http://dbpedia.org/class/yago/WikicatTreatiesOfLesotho,140
http://dbpedia.org/class/yago/WikicatTreatiesOfRwanda,140
http://dbpedia.org/class/yago/WikicatTreatiesOfSaudiArabia,140
http://dbpedia.org/class/yago/WikicatTulaneUniversityLawSchoolAlumni,140
http://dbpedia.org/class/yago/WikicatUkrainianPainters,140
http://dbpedia.org/class/yago/WikicatArgentineExpatriatesInChile,139
http://dbpedia.org/class/yago/WikicatAsianTourGolfers,139
http://dbpedia.org/class/yago/WikicatPolishEconomists,139
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1930,139
http://dbpedia.org/class/yago/WikicatAmericanFemaleEroticDancers,139
http://dbpedia.org/class/yago/WikicatOrganizationsEstablishedIn1961,139
http://dbpedia.org/class/yago/WikicatAmericanIndoorSoccerAssociationPlayers,139
http://dbpedia.org/class/yago/WikicatAirliftSquadronsOfTheUnitedStatesAirForce,139
http://dbpedia.org/class/yago/WikicatOlympicGoldMedalistsForWestGermany,139
http://dbpedia.org/class/yago/WikicatBangladeshiPeople,139
http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1999,139
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1932,139
http://dbpedia.org/class/yago/WikicatOlympicCanoeistsOfGreatBritain,139
http://dbpedia.org/class/yago/WikicatBBCTelevisionGameShows,139
http://dbpedia.org/class/yago/WikicatPeopleFromThePalatinate,139
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtStonyhurstCollege,139
http://dbpedia.org/class/yago/WikicatPeopleFromYamaguchiPrefecture,139
http://dbpedia.org/class/yago/WikicatPeopleFromQuito,139
http://dbpedia.org/class/yago/WikicatAmericanChemicalEngineers,139
http://dbpedia.org/class/yago/WikicatPolishEducators,139
"http://dbpedia.org/class/yago/WikicatPeopleFromNewCastleCounty,Delaware",139
http://dbpedia.org/class/yago/WikicatPatriarchsOfAlexandria,139
http://dbpedia.org/class/yago/WikicatPoetryAnthologies,139
http://dbpedia.org/class/yago/WikicatPhilosophersOfJudaism,139
http://dbpedia.org/class/yago/WikicatPolishSingers,139
http://dbpedia.org/class/yago/WikicatPlantPathogensAndDiseases,139
http://dbpedia.org/class/yago/WikicatPoliticalPartiesEstablishedIn2002,139
http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1882,139
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDorudCounty,139
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKhatamCounty,139
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTocantins,139
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInYunnan,139
http://dbpedia.org/class/yago/WikicatPost-apocalypticNovels,139
http://dbpedia.org/class/yago/WikicatPsychoactiveFungi,139
http://dbpedia.org/class/yago/WikicatPublicHousesInLondon,139
http://dbpedia.org/class/yago/WikicatPublicationsEstablishedIn1988,139
http://dbpedia.org/class/yago/WikicatRadioStationsEstablishedIn1962,139
http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1883,139
http://dbpedia.org/class/yago/WikicatRavennaCalcioPlayers,139
http://dbpedia.org/class/yago/WikicatRealityTelevisionParticipants,139
http://dbpedia.org/class/yago/WikicatSwedishCanoeists,139
http://dbpedia.org/class/yago/WikicatTradeUnionsInTheUnitedStates,139
http://dbpedia.org/class/yago/WikicatTreatiesExtendedToTheIsleOfMan,139
http://dbpedia.org/class/yago/WikicatTreatiesOfLiechtenstein,139
http://dbpedia.org/class/yago/WikicatUnitedStatesArmyPosts,139
http://dbpedia.org/class/yago/WikicatUruguayanPeopleOfSpanishDescent,139
http://dbpedia.org/class/yago/WikicatVehicleRegistrationPlatesByCountry,139
http://dbpedia.org/class/yago/WikicatVenezuelanWriters,139
http://dbpedia.org/class/yago/WikicatPeopleFromGuildford,138
http://dbpedia.org/class/yago/WikicatAmericanEvangelists,138
http://dbpedia.org/class/yago/WikicatPeopleFromSwindon,138
http://dbpedia.org/class/yago/WikicatPeopleFromBangkok,138
http://dbpedia.org/class/yago/WikicatOrientePetroleroPlayers,138
"http://dbpedia.org/class/yago/WikicatPeopleFromElizabeth,NewJersey",138
http://dbpedia.org/class/yago/WikicatAnthems,138
http://dbpedia.org/class/yago/WikicatAmericanMilitaryPhysicians,138
http://dbpedia.org/class/yago/WikicatAmericanFunkMusicalGroups,138
http://dbpedia.org/class/yago/WikicatAzerbaijanInternationalFootballers,138
http://dbpedia.org/class/yago/WikicatAmericanInvestmentBankers,138
