classes,count
http://dbpedia.org/dbtax/Ester,1320
http://wikidata.dbpedia.org/ontology/Anime,1313
http://dbpedia.org/ontology/Comedian,1307
http://dbpedia.org/dbtax/Store,1304
http://wikidata.dbpedia.org/ontology/Comedian,1296
http://dbpedia.org/ontology/Hotel,1293
http://wikidata.dbpedia.org/ontology/BroadcastNetwork,1292
http://dbpedia.org/dbtax/Mosque,1291
http://dbpedia.org/ontology/Mosque,1291
http://dbpedia.org/dbtax/Analyst,1290
http://dbpedia.org/dbtax/Amide,1289
http://dbpedia.org/dbtax/Cruiser,1285
http://dbpedia.org/ontology/SpeedwayRider,1280
http://dbpedia.org/dbtax/Dialect,1279
http://dbpedia.org/ontology/Galaxy,1273
http://wikidata.dbpedia.org/ontology/Hotel,1272
http://dbpedia.org/dbtax/Maker,1270
http://wikidata.dbpedia.org/ontology/Mineral,1266
http://www.wikidata.org/entity/Q11631,1266
http://dbpedia.org/dbtax/Cypriniforme,1256
http://schema.org/SkiResort,1256
http://www.wikidata.org/entity/Q121998,1242
http://dbpedia.org/ontology/WrestlingEvent,1238
http://dbpedia.org/dbtax/Ferry,1236
http://dbpedia.org/dbtax/Publisher,1209
http://dbpedia.org/dbtax/Habitat,1207
http://wikidata.dbpedia.org/ontology/InformationAppliance,1207
http://wikidata.dbpedia.org/ontology/Genre,1206
http://wikidata.dbpedia.org/ontology/MusicGenre,1206
http://dbpedia.org/dbtax/Sordariomycete,1205
http://wikidata.dbpedia.org/ontology/RadioProgram,1202
http://dbpedia.org/dbtax/Desert,1201
http://dbpedia.org/dbtax/Seminary,1201
http://dbpedia.org/ontology/Desert,1201
http://dbpedia.org/dbtax/Geographer,1200
http://dbpedia.org/ontology/SiteOfSpecialScientificInterest,1200
http://dbpedia.org/dbtax/Weightlifter,1195
http://dbpedia.org/ontology/NaturalEvent,1191
http://dbpedia.org/dbtax/Card,1190
http://wikidata.dbpedia.org/ontology/NaturalEvent,1182
http://dbpedia.org/dbtax/Caryophyllale,1179
http://dbpedia.org/ontology/EurovisionSongContestEntry,1179
http://dbpedia.org/dbtax/Invertebrate,1176
http://dbpedia.org/dbtax/Episcopalian,1170
http://dbpedia.org/dbtax/Cabinet,1159
http://dbpedia.org/dbtax/Charger,1158
http://wikidata.dbpedia.org/ontology/SiteOfSpecialScientificInterest,1150
http://dbpedia.org/dbtax/Queen,1147
http://dbpedia.org/ontology/Curler,1141
http://dbpedia.org/dbtax/Sound,1140
http://dbpedia.org/dbtax/Variant,1132
http://dbpedia.org/dbtax/Programmer,1131
http://wikidata.dbpedia.org/ontology/EurovisionSongContestEntry,1126
http://dbpedia.org/dbtax/Socioeconomic,1118
http://dbpedia.org/dbtax/Ingredient,1115
http://www.wikidata.org/entity/Q4989906,1115
http://wikidata.dbpedia.org/ontology/WrestlingEvent,1112
http://dbpedia.org/dbtax/Distributor,1109
http://dbpedia.org/dbtax/Gauge,1108
http://dbpedia.org/dbtax/Curator,1105
http://dbpedia.org/dbtax/Siluriforme,1105
http://dbpedia.org/dbtax/Nutrient,1104
http://dbpedia.org/dbtax/Inhibitor,1103
http://www.w3.org/2002/07/owl#ObjectProperty,1103
http://dbpedia.org/dbtax/Anarchist,1100
http://dbpedia.org/dbtax/Tenor,1097
http://dbpedia.org/dbtax/Psychiatrist,1094
http://www.wikidata.org/entity/Q10962,1091
http://dbpedia.org/dbtax/Synagogue,1089
http://dbpedia.org/ontology/Synagogue,1089
http://wikidata.dbpedia.org/ontology/Restaurant,1089
http://dbpedia.org/dbtax/Biophysic,1088
http://dbpedia.org/dbtax/Quintet,1086
http://dbpedia.org/dbtax/Reaction,1080
http://www.wikidata.org/entity/Q847400,1080
http://wikidata.dbpedia.org/ontology/Holiday,1075
http://dbpedia.org/dbtax/Ceremony,1074
http://dbpedia.org/dbtax/Motor,1073
http://wikidata.dbpedia.org/ontology/Economist,1072
http://dbpedia.org/dbtax/Antagonist,1070
http://dbpedia.org/dbtax/Newsreader,1069
http://dbpedia.org/dbtax/Version,1065
http://dbpedia.org/dbtax/Agaricale,1055
http://dbpedia.org/dbtax/Calendar,1053
http://dbpedia.org/dbtax/Humanist,1051
http://wikidata.dbpedia.org/ontology/MountainPass,1051
http://dbpedia.org/dbtax/Committee,1046
http://dbpedia.org/ontology/Fern,1037
http://wikidata.dbpedia.org/ontology/ProgrammingLanguage,1036
http://dbpedia.org/dbtax/Goaltender,1028
http://dbpedia.org/dbtax/Junior,1026
http://wikidata.dbpedia.org/ontology/Motorcycle,1024
http://dbpedia.org/dbtax/Comparison,1022
http://wikidata.dbpedia.org/ontology/Cardinal,1017
http://dbpedia.org/ontology/ComicStrip,1013
http://www.wikidata.org/entity/Q13382519,1012
http://dbpedia.org/ontology/Religious,1009
http://www.wikidata.org/entity/Q13590141,1009
http://dbpedia.org/ontology/TennisTournament,1008
http://dbpedia.org/dbtax/Ornithologist,1006
http://www.wikidata.org/entity/Q35509,1006
http://www.wikidata.org/entity/Q613142,998
http://dbpedia.org/ontology/NascarDriver,997
http://dbpedia.org/dbtax/Hoax,994
http://dbpedia.org/ontology/BiologicalDatabase,978
http://dbpedia.org/dbtax/Ridge,977
http://dbpedia.org/ontology/FormulaOneRacer,976
http://wikidata.dbpedia.org/ontology/Library,975
http://dbpedia.org/dbtax/Sign,972
http://wikidata.dbpedia.org/ontology/Religious,965
http://dbpedia.org/dbtax/Dothideomycete,963
http://wikidata.dbpedia.org/ontology/NascarDriver,960
http://dbpedia.org/dbtax/Tale,959
http://dbpedia.org/ontology/MixedMartialArtsEvent,956
http://dbpedia.org/dbtax/Statistician,954
http://dbpedia.org/ontology/Statistician,954
http://dbpedia.org/ontology/Jockey,953
http://dbpedia.org/dbtax/Drink,951
http://dbpedia.org/dbtax/Encoding,951
http://dbpedia.org/dbtax/Trial,949
http://dbpedia.org/ontology/Cave,949
http://wikidata.dbpedia.org/ontology/Prison,946
http://dbpedia.org/dbtax/Profession,941
http://dbpedia.org/ontology/Profession,941
http://wikidata.dbpedia.org/ontology/Fern,935
http://dbpedia.org/dbtax/Biostatistic,933
http://dbpedia.org/ontology/FilmFestival,933
http://dbpedia.org/dbtax/Laboratory,921
http://dbpedia.org/ontology/Winery,920
http://dbpedia.org/dbtax/Thermodynamic,917
http://dbpedia.org/dbtax/Determinant,915
http://dbpedia.org/dbtax/Mill,913
http://dbpedia.org/ontology/Mill,913
http://dbpedia.org/dbtax/Myrtale,911
http://dbpedia.org/dbtax/Umpire,909
http://dbpedia.org/dbtax/Nunatak,908
http://www.wikidata.org/entity/Q33231,907
http://dbpedia.org/dbtax/Malpighiale,905
http://dbpedia.org/dbtax/Hydrocarbon,904
http://wikidata.dbpedia.org/ontology/FilmFestival,902
http://dbpedia.org/dbtax/Geophysic,901
http://dbpedia.org/ontology/Currency,901
http://dbpedia.org/dbtax/Comarque,898
http://dbpedia.org/dbtax/Serial,895
http://dbpedia.org/ontology/CyclingRace,893
http://dbpedia.org/dbtax/Flyer,890
http://dbpedia.org/dbtax/Trainer,886
http://dbpedia.org/ontology/Trainer,886
http://wikidata.dbpedia.org/ontology/TennisTournament,883
http://wikidata.dbpedia.org/ontology/Beverage,882
http://dbpedia.org/dbtax/Agonist,876
http://www.wikidata.org/entity/Q868557,876
http://dbpedia.org/dbtax/Environment,875
http://dbpedia.org/dbtax/Trio,875
http://dbpedia.org/dbtax/Regent,873
http://dbpedia.org/dbtax/Trumpeter,872
http://dbpedia.org/dbtax/Infographic,871
http://dbpedia.org/dbtax/Prosecutor,871
http://dbpedia.org/dbtax/Curler,870
http://dbpedia.org/dbtax/Benedictine,869
http://dbpedia.org/dbtax/Anti-fascist,858
http://dbpedia.org/dbtax/Accessory,856
http://www.wikidata.org/entity/Q3055126,851
http://dbpedia.org/ontology/RollerCoaster,850
http://dbpedia.org/dbtax/Astrophysic,848
http://dbpedia.org/dbtax/Carnivoran,848
http://dbpedia.org/dbtax/Coaster,847
http://dbpedia.org/dbtax/Premier,847
http://dbpedia.org/dbtax/Investor,843
http://dbpedia.org/dbtax/Agaricomycete,842
http://www.wikidata.org/entity/Q16278103,842
http://dbpedia.org/dbtax/Accommodation,841
http://dbpedia.org/dbtax/Polymer,838
http://dbpedia.org/dbtax/Exchange,837
http://dbpedia.org/dbtax/Pentathlete,837
http://dbpedia.org/dbtax/Quantity,836
http://dbpedia.org/dbtax/Platform,830
http://dbpedia.org/dbtax/Meme,829
http://dbpedia.org/ontology/BusinessPerson,829
http://wikidata.dbpedia.org/ontology/Senator,828
http://dbpedia.org/ontology/Earthquake,827
http://dbpedia.org/dbtax/Container,824
http://dbpedia.org/ontology/SportCompetitionResult,815
http://wikidata.dbpedia.org/ontology/SportCompetitionResult,815
http://schema.org/Canal,814
http://dbpedia.org/dbtax/Mutant,813
http://dbpedia.org/dbtax/Fuel,812
http://dbpedia.org/dbtax/Student,812
http://dbpedia.org/dbtax/Winery,811
http://dbpedia.org/dbtax/Assembly,809
http://dbpedia.org/ontology/Volcano,801
http://wikidata.dbpedia.org/ontology/Earthquake,801
http://dbpedia.org/ontology/GolfCourse,800
http://dbpedia.org/ontology/BritishRoyalty,799
http://dbpedia.org/dbtax/Educationist,798
http://dbpedia.org/dbtax/Invasion,796
http://dbpedia.org/dbtax/Piece,795
http://dbpedia.org/dbtax/Prejudice,791
http://dbpedia.org/dbtax/Shrine,788
http://dbpedia.org/ontology/Shrine,788
http://dbpedia.org/dbtax/Pollinator,787
http://wikidata.dbpedia.org/ontology/BusinessPerson,787
http://dbpedia.org/ontology/HorseRider,783
http://dbpedia.org/ontology/OlympicResult,783
http://www.wikidata.org/entity/Q19546,783
http://dbpedia.org/ontology/Engineer,782
http://wikidata.dbpedia.org/ontology/OlympicResult,781
http://wikidata.dbpedia.org/ontology/Theatre,779
http://wikidata.dbpedia.org/ontology/Engineer,778
http://dbpedia.org/dbtax/Canuck,776
http://dbpedia.org/dbtax/Shop,776
http://wikidata.dbpedia.org/ontology/FormulaOneRacer,776
http://wikidata.dbpedia.org/ontology/MythologicalFigure,776
http://wikidata.dbpedia.org/ontology/Volcano,776
http://dbpedia.org/dbtax/Interface,771
http://dbpedia.org/ontology/FashionDesigner,767
http://dbpedia.org/dbtax/Seaplane,766
http://dbpedia.org/ontology/Seaplane,766
http://wikidata.dbpedia.org/ontology/Galaxy,765
http://www.wikidata.org/entity/Q10978,762
http://www.wikidata.org/entity/Q3887,762
http://dbpedia.org/dbtax/Polytope,760
http://dbpedia.org/ontology/BaseballLeague,758
http://dbpedia.org/dbtax/Pediatric,756
http://dbpedia.org/ontology/BadmintonPlayer,756
http://wikidata.dbpedia.org/ontology/MixedMartialArtsEvent,756
http://www.w3.org/2002/07/owl#Class,754
http://wikidata.dbpedia.org/ontology/Baronet,753
http://wikidata.dbpedia.org/ontology/BritishRoyalty,753
http://dbpedia.org/dbtax/Humorist,751
http://dbpedia.org/ontology/Humorist,751
http://dbpedia.org/dbtax/Ketone,749
http://dbpedia.org/ontology/Glacier,749
http://wikidata.dbpedia.org/ontology/BadmintonPlayer,749
http://dbpedia.org/dbtax/Geneticist,748
http://dbpedia.org/ontology/Geneticist,748
http://dbpedia.org/dbtax/Biome,747
http://dbpedia.org/dbtax/Jockey,747
http://wikidata.dbpedia.org/ontology/CyclingRace,746
http://wikidata.dbpedia.org/ontology/Curler,745
http://dbpedia.org/ontology/Conifer,744
http://dbpedia.org/dbtax/Norman,743
http://dbpedia.org/dbtax/Paleontologist,742
http://dbpedia.org/dbtax/Pesticide,741
http://www.wikidata.org/entity/Q5185279,741
http://dbpedia.org/dbtax/Effect,738
http://dbpedia.org/dbtax/Dissident,736
http://wikidata.dbpedia.org/ontology/RollerCoaster,736
http://dbpedia.org/dbtax/Artifact,735
http://dbpedia.org/ontology/Canal,735
http://www.wikidata.org/entity/Q10517054,735
http://wikidata.dbpedia.org/ontology/FashionDesigner,734
http://dbpedia.org/dbtax/Cartoon,732
http://dbpedia.org/dbtax/Statement,731
http://dbpedia.org/ontology/Statement,731
http://www.wikidata.org/entity/Q265868,730
http://dbpedia.org/dbtax/Racewalker,728
http://dbpedia.org/ontology/Racewalker,728
http://www.wikidata.org/entity/Q1048525,728
http://dbpedia.org/dbtax/Textile,727
http://wikidata.dbpedia.org/ontology/Conifer,727
http://dbpedia.org/dbtax/Bomber,721
http://dbpedia.org/dbtax/Luger,719
http://dbpedia.org/dbtax/Sailboat,716
http://dbpedia.org/dbtax/Neuroscientist,713
http://dbpedia.org/ontology/WineRegion,713
http://wikidata.dbpedia.org/ontology/Historian,712
http://dbpedia.org/dbtax/Variable,711
http://dbpedia.org/ontology/CricketTeam,711
http://wikidata.dbpedia.org/ontology/WorldHeritageSite,711
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#InformationObject,711
http://dbpedia.org/dbtax/Subgenre,710
http://dbpedia.org/dbtax/Tanker,709
http://dbpedia.org/dbtax/Builder,707
http://dbpedia.org/ontology/Brain,707
http://dbpedia.org/dbtax/Appliance,706
http://dbpedia.org/dbtax/Malvale,706
http://dbpedia.org/ontology/Bacteria,706
http://dbpedia.org/dbtax/Blog,703
http://dbpedia.org/dbtax/Hazard,703
http://dbpedia.org/ontology/ScreenWriter,702
http://dbpedia.org/dbtax/Pseudoscientist,700
http://wikidata.dbpedia.org/ontology/ScreenWriter,700
http://wikidata.dbpedia.org/ontology/SpeedwayRider,700
http://dbpedia.org/dbtax/Asparagale,699
http://dbpedia.org/dbtax/Artwork,698
http://dbpedia.org/dbtax/Microcomputer,697
http://dbpedia.org/dbtax/Perpetrator,697
http://wikidata.dbpedia.org/ontology/Crater,695
http://dbpedia.org/ontology/Bone,690
http://wikidata.dbpedia.org/ontology/CricketTeam,687
http://dbpedia.org/dbtax/Letter,684
http://dbpedia.org/ontology/Letter,684
http://www.wikidata.org/entity/Q2722764,683
http://dbpedia.org/dbtax/Decapod,682
http://dbpedia.org/dbtax/Lyricist,681
http://dbpedia.org/dbtax/Multi-instrumentalist,680
http://dbpedia.org/dbtax/Trader,679
http://dbpedia.org/ontology/PokerPlayer,678
http://dbpedia.org/dbtax/Syndrome,677
http://wikidata.dbpedia.org/ontology/Bacteria,677
http://wikidata.dbpedia.org/ontology/PokerPlayer,673
http://www.wikidata.org/entity/Q1107656,673
http://dbpedia.org/dbtax/Additive,671
http://dbpedia.org/dbtax/Magician,671
http://wikidata.dbpedia.org/ontology/ClassicalMusicComposition,671
http://dbpedia.org/dbtax/Casino,670
http://dbpedia.org/ontology/Casino,670
http://dbpedia.org/dbtax/Wizard,669
http://wikidata.dbpedia.org/ontology/Surname,668
http://dbpedia.org/dbtax/Putter,664
http://wikidata.dbpedia.org/ontology/Glacier,664
http://www.wikidata.org/entity/Q156362,664
http://dbpedia.org/dbtax/Organofluoride,662
http://dbpedia.org/ontology/Organofluoride,662
http://dbpedia.org/dbtax/Postmodernist,660
http://dbpedia.org/dbtax/Action,659
http://dbpedia.org/dbtax/Refuge,657
http://dbpedia.org/dbtax/Pattern,655
http://www.wikidata.org/entity/Q9620,654
http://dbpedia.org/dbtax/Hormone,653
http://dbpedia.org/ontology/Astronaut,651
http://dbpedia.org/dbtax/Arachnid,646
http://dbpedia.org/dbtax/Compatible,646
http://dbpedia.org/dbtax/Meteorologist,636
http://dbpedia.org/ontology/BasketballLeague,636
http://dbpedia.org/dbtax/Integer,633
http://www.wikidata.org/entity/Q49757,633
http://wikidata.dbpedia.org/ontology/Astronaut,632
http://dbpedia.org/dbtax/Lecanoromycete,630
http://wikidata.dbpedia.org/ontology/Ambassador,620
http://www.wikidata.org/entity/Q6631808,620
http://dbpedia.org/dbtax/Microeconomic,619
http://dbpedia.org/dbtax/Printer,619
http://dbpedia.org/dbtax/Abolitionist,618
http://wikidata.dbpedia.org/ontology/OrganisationMember,614
http://wikidata.dbpedia.org/ontology/SportsTeamMember,614
http://dbpedia.org/dbtax/Obstetric,613
http://dbpedia.org/dbtax/Diabete,611
http://dbpedia.org/dbtax/Orienteer,611
http://dbpedia.org/dbtax/Leotiomycete,609
http://dbpedia.org/dbtax/Texan,609
http://dbpedia.org/ontology/Garden,608
http://dbpedia.org/dbtax/Alkaloid,604
http://dbpedia.org/ontology/Cheese,604
http://dbpedia.org/dbtax/Assistant,602
http://dbpedia.org/dbtax/Transport,600
http://wikidata.dbpedia.org/ontology/SkiArea,600
http://dbpedia.org/dbtax/Policy,596
http://dbpedia.org/dbtax/Expedition,590
http://dbpedia.org/dbtax/Payment,589
http://dbpedia.org/dbtax/Alphabet,584
http://dbpedia.org/ontology/Chef,579
http://dbpedia.org/dbtax/Pilgrimage,576
http://dbpedia.org/dbtax/Custom,574
http://dbpedia.org/dbtax/Reactor,574
http://dbpedia.org/dbtax/Proof,573
http://dbpedia.org/dbtax/Liner,572
http://dbpedia.org/dbtax/Semiconductor,571
http://dbpedia.org/ontology/VoiceActor,570
http://dbpedia.org/dbtax/Phonetic,567
http://dbpedia.org/ontology/DartsPlayer,566
http://dbpedia.org/dbtax/Brassicale,565
http://dbpedia.org/dbtax/Oxide,565
http://dbpedia.org/ontology/RugbyLeague,564
http://dbpedia.org/dbtax/Peripheral,563
http://wikidata.dbpedia.org/ontology/VoiceActor,563
http://dbpedia.org/dbtax/Meeting,562
http://dbpedia.org/ontology/Meeting,562
http://wikidata.dbpedia.org/ontology/Chef,561
http://dbpedia.org/dbtax/Typhoon,559
http://www.wikidata.org/entity/Q7365,559
http://www.wikidata.org/entity/Q13382576,558
http://dbpedia.org/dbtax/Lactam,557
http://wikidata.dbpedia.org/ontology/DartsPlayer,557
http://dbpedia.org/dbtax/Triathlete,556
http://dbpedia.org/dbtax/Parliament,553
http://dbpedia.org/ontology/Parliament,553
http://dbpedia.org/dbtax/Satirist,552
http://wikidata.dbpedia.org/ontology/Monument,551
http://dbpedia.org/dbtax/Signatory,549
http://wikidata.dbpedia.org/ontology/Brain,547
http://dbpedia.org/dbtax/Smartphone,546
http://dbpedia.org/ontology/MusicFestival,545
http://dbpedia.org/dbtax/Holding,541
http://dbpedia.org/dbtax/Suffragist,540
http://dbpedia.org/dbtax/Clarinetist,539
http://wikidata.dbpedia.org/ontology/Skater,539
http://www.wikidata.org/entity/Q41291,539
http://dbpedia.org/dbtax/Dissociative,538
http://dbpedia.org/dbtax/Analgesic,537
http://dbpedia.org/dbtax/Lexicographer,536
http://wikidata.dbpedia.org/ontology/RugbyLeague,536
http://dbpedia.org/dbtax/Cell,534
http://dbpedia.org/dbtax/Pistol,534
http://dbpedia.org/dbtax/Terpene,534
http://www.wikidata.org/entity/Q15982795,530
http://dbpedia.org/dbtax/Anguilliforme,529
http://dbpedia.org/ontology/Rocket,528
http://wikidata.dbpedia.org/ontology/Jockey,527
http://dbpedia.org/dbtax/Space,525
http://dbpedia.org/dbtax/Rapist,520
http://dbpedia.org/dbtax/Watershed,520
http://dbpedia.org/dbtax/Econometric,519
http://dbpedia.org/dbtax/Exploit,519
http://dbpedia.org/dbtax/Offender,519
http://dbpedia.org/dbtax/Liquid,518
http://dbpedia.org/dbtax/Mountaineer,516
http://dbpedia.org/ontology/Mountaineer,516
http://dbpedia.org/dbtax/Exoplanet,515
http://dbpedia.org/dbtax/Vaulter,514
http://dbpedia.org/dbtax/Typeface,512
http://dbpedia.org/ontology/Typeface,512
http://dbpedia.org/dbtax/Identifier,510
http://www.wikidata.org/entity/Q2354973,510
http://dbpedia.org/ontology/TableTennisPlayer,509
http://dbpedia.org/dbtax/Isle,506
http://dbpedia.org/ontology/LawFirm,506
http://dbpedia.org/dbtax/Periodical,503
http://wikidata.dbpedia.org/ontology/HorseRider,503
http://wikidata.dbpedia.org/ontology/TableTennisPlayer,503
http://dbpedia.org/dbtax/Alien,502
http://dbpedia.org/dbtax/Hydraulic,502
http://wikidata.dbpedia.org/ontology/Presenter,500
http://dbpedia.org/dbtax/Superlative,498
http://dbpedia.org/dbtax/Handbook,496
http://wikidata.dbpedia.org/ontology/Cave,496
http://dbpedia.org/ontology/FloweringPlant,494
http://wikidata.dbpedia.org/ontology/FloweringPlant,494
http://wikidata.dbpedia.org/ontology/LawFirm,494
http://wikidata.dbpedia.org/ontology/BasketballLeague,491
http://dbpedia.org/dbtax/Upazila,489
http://www.wikidata.org/entity/Q349,489
http://dbpedia.org/dbtax/Microbiologist,486
http://www.wikidata.org/entity/Q1777138,484
http://dbpedia.org/dbtax/Eponym,480
http://dbpedia.org/dbtax/Jacket,480
http://dbpedia.org/dbtax/Probe,480
http://dbpedia.org/dbtax/Hymnwriter,479
http://dbpedia.org/dbtax/Occultist,477
http://dbpedia.org/dbtax/Webcomic,477
http://dbpedia.org/ontology/AustralianFootballTeam,477
http://dbpedia.org/dbtax/Robber,474
http://dbpedia.org/ontology/Moss,474
http://dbpedia.org/dbtax/Aborigine,472
http://dbpedia.org/dbtax/Spaceflight,472
http://dbpedia.org/ontology/Artery,472
http://dbpedia.org/dbtax/Gangster,471
http://dbpedia.org/dbtax/Fishery,470
http://dbpedia.org/dbtax/Helotiale,470
http://dbpedia.org/ontology/Fishery,470
http://dbpedia.org/ontology/SumoWrestler,470
http://wikidata.dbpedia.org/ontology/SumoWrestler,470
http://dbpedia.org/dbtax/Mezzo-soprano,468
http://dbpedia.org/ontology/LacrossePlayer,467
http://dbpedia.org/dbtax/Collective,466
http://dbpedia.org/dbtax/Injury,465
http://dbpedia.org/dbtax/Translation,464
http://dbpedia.org/ontology/Bodybuilder,463
http://www.wikidata.org/entity/Q9609,463
http://dbpedia.org/dbtax/Librettist,462
http://dbpedia.org/dbtax/Personification,462
http://dbpedia.org/ontology/Personification,462
http://dbpedia.org/dbtax/Vegan,461
http://dbpedia.org/dbtax/Sloop,460
http://dbpedia.org/dbtax/Algebra,457
http://dbpedia.org/dbtax/Crocodilian,456
http://dbpedia.org/dbtax/Pathologist,456
http://dbpedia.org/dbtax/Diarist,455
http://dbpedia.org/dbtax/Pentecostal,455
http://dbpedia.org/ontology/SnookerPlayer,453
http://wikidata.dbpedia.org/ontology/Canoeist,453
http://dbpedia.org/dbtax/Statue,452
http://dbpedia.org/dbtax/Genocide,451
http://dbpedia.org/ontology/CyclingTeam,451
http://dbpedia.org/ontology/Pope,449
http://wikidata.dbpedia.org/ontology/Moss,449
http://wikidata.dbpedia.org/ontology/SnookerPlayer,449
http://dbpedia.org/dbtax/Indicator,448
http://dbpedia.org/dbtax/Quartet,448
http://dbpedia.org/dbtax/Arranger,447
http://dbpedia.org/dbtax/Ranunculale,447
http://dbpedia.org/ontology/AmateurBoxer,445
http://wikidata.dbpedia.org/ontology/AmateurBoxer,445
http://wikidata.dbpedia.org/ontology/Photographer,444
http://dbpedia.org/dbtax/Characiforme,441
http://dbpedia.org/dbtax/Trombonist,440
http://wikidata.dbpedia.org/ontology/AustralianFootballTeam,440
http://dbpedia.org/dbtax/Illusion,438
http://dbpedia.org/dbtax/Reformer,437
http://wikidata.dbpedia.org/ontology/CyclingTeam,436
http://dbpedia.org/ontology/Medician,435
http://dbpedia.org/dbtax/Mistress,433
http://dbpedia.org/dbtax/Raion,432
http://dbpedia.org/dbtax/Cretaceou,431
http://dbpedia.org/dbtax/Connector,430
http://dbpedia.org/dbtax/Laurale,430
http://dbpedia.org/ontology/RoadJunction,429
http://dbpedia.org/dbtax/Horticulturist,427
http://wikidata.dbpedia.org/ontology/MusicFestival,427
http://dbpedia.org/dbtax/Error,426
http://dbpedia.org/ontology/Nerve,425
http://wikidata.dbpedia.org/ontology/Entomologist,425
http://wikidata.dbpedia.org/ontology/Medician,423
http://dbpedia.org/dbtax/Aerophone,422
http://dbpedia.org/dbtax/Counter-revolutionary,422
http://dbpedia.org/ontology/SquashPlayer,421
http://wikidata.dbpedia.org/ontology/SquashPlayer,421
http://dbpedia.org/dbtax/Orphan,419
http://dbpedia.org/ontology/Orphan,419
http://wikidata.dbpedia.org/ontology/WomensTennisAssociationTournament,419
http://dbpedia.org/dbtax/Carbohydrate,418
http://dbpedia.org/dbtax/Surface,418
http://dbpedia.org/dbtax/Alkene,417
http://dbpedia.org/dbtax/Forensic,417
http://dbpedia.org/dbtax/Bookstore,416
http://dbpedia.org/dbtax/Evangelist,416
http://dbpedia.org/ontology/Bookstore,416
http://dbpedia.org/dbtax/Arrangement,415
http://wikidata.dbpedia.org/ontology/LacrossePlayer,415
http://dbpedia.org/dbtax/Argument,414
http://dbpedia.org/dbtax/Conductor,412
http://dbpedia.org/dbtax/Current,410
http://dbpedia.org/dbtax/Conviction,409
http://dbpedia.org/dbtax/Stage,409
http://dbpedia.org/dbtax/Psychoanaleptic,408
http://dbpedia.org/dbtax/Trotskyist,406
http://dbpedia.org/dbtax/Up,406
http://wikidata.dbpedia.org/ontology/Canal,406
http://dbpedia.org/dbtax/Decathlete,405
http://dbpedia.org/dbtax/Rijksmonument,405
http://dbpedia.org/dbtax/Fund,403
http://dbpedia.org/dbtax/Framework,401
http://dbpedia.org/dbtax/Lipid,401
http://dbpedia.org/ontology/Lipid,401
http://dbpedia.org/dbtax/Epistemologist,400
http://dbpedia.org/dbtax/Regata,400
http://dbpedia.org/dbtax/Water,400
http://dbpedia.org/dbtax/Repression,395
http://dbpedia.org/dbtax/Crisis,393
http://dbpedia.org/dbtax/Grouping,392
http://dbpedia.org/dbtax/Indologist,392
http://dbpedia.org/ontology/Grouping,392
http://dbpedia.org/dbtax/Survey,391
http://dbpedia.org/dbtax/Fluid,390
http://dbpedia.org/dbtax/Parade,390
http://wikidata.dbpedia.org/ontology/Pope,390
http://dbpedia.org/dbtax/Athenian,389
http://dbpedia.org/dbtax/Nautiloid,388
http://dbpedia.org/dbtax/Opioid,388
http://dbpedia.org/dbtax/Rover,385
http://dbpedia.org/dbtax/Toxin,384
http://www.w3.org/2000/01/rdf-schema#Datatype,382
http://dbpedia.org/ontology/Racecourse,381
http://dbpedia.org/ontology/SolarEclipse,381
http://wikidata.dbpedia.org/ontology/Grape,381
http://wikidata.dbpedia.org/ontology/SolarEclipse,381
http://dbpedia.org/ontology/GreenAlga,380
http://wikidata.dbpedia.org/ontology/GreenAlga,379
http://dbpedia.org/dbtax/Forum,378
http://dbpedia.org/dbtax/Psychotherapist,378
http://dbpedia.org/dbtax/Stimulant,378
http://wikidata.dbpedia.org/ontology/AutomobileEngine,378
http://wikidata.dbpedia.org/ontology/Engine,378
http://wikidata.dbpedia.org/ontology/WineRegion,378
http://dbpedia.org/dbtax/Ecologist,376
http://dbpedia.org/dbtax/Statute,375
http://wikidata.dbpedia.org/ontology/ComicStrip,375
http://dbpedia.org/dbtax/Board,374
http://dbpedia.org/dbtax/Security,372
http://wikidata.dbpedia.org/ontology/Currency,371
http://dbpedia.org/dbtax/Medievalist,370
http://www.wikidata.org/entity/Q39888,370
http://dbpedia.org/dbtax/Migration,369
http://dbpedia.org/dbtax/Scale,368
http://dbpedia.org/dbtax/Ophthalmologist,367
http://dbpedia.org/dbtax/Byway,365
http://wikidata.dbpedia.org/ontology/Bone,365
http://dbpedia.org/dbtax/Chalcogenide,362
http://dbpedia.org/dbtax/Console,362
http://wikidata.dbpedia.org/ontology/GolfCourse,359
http://dbpedia.org/dbtax/Nordique,358
http://dbpedia.org/ontology/Database,358
http://dbpedia.org/dbtax/Steroid,357
http://wikidata.dbpedia.org/ontology/Poem,357
http://wikidata.dbpedia.org/ontology/HandballTeam,356
http://dbpedia.org/dbtax/Script,355
http://dbpedia.org/ontology/Continent,355
http://dbpedia.org/dbtax/Fundraiser,353
http://wikidata.dbpedia.org/ontology/BiologicalDatabase,353
http://wikidata.dbpedia.org/ontology/Database,353
http://dbpedia.org/dbtax/Gulf,352
http://dbpedia.org/dbtax/Laser,352
http://dbpedia.org/dbtax/Peptide,351
http://dbpedia.org/dbtax/Telepath,351
http://dbpedia.org/dbtax/Prefect,349
